Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.44     0.00        9     0.00     0.00  std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*> std::__uninitialized_move_a<std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>, std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>, std::allocator<std::deque<bool, std::allocator<bool> > > >(std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>, std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>, std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>, std::allocator<std::deque<bool, std::allocator<bool> > >&)
  0.00      0.44     0.00        6     0.00     0.00  std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
  0.00      0.44     0.00        4     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const
  0.00      0.44     0.00        4     0.00     0.01  std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>::operator[](long) const
  0.00      0.44     0.00        4     0.00     0.00  std::allocator<int*>::~allocator()
  0.00      0.44     0.00        4     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::~_Deque_base()
  0.00      0.44     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<bool*> >::allocate(std::allocator<bool*>&, unsigned long)
  0.00      0.44     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<std::deque<bool, std::allocator<bool> > > >::allocate(std::allocator<std::deque<bool, std::allocator<bool> > >&, unsigned long)
  0.00      0.44     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
  0.00      0.44     0.00        4     0.00     0.00  std::deque<std::deque<bool, std::allocator<bool> >, std::allocator<std::deque<bool, std::allocator<bool> > > >::operator[](unsigned long)
  0.00      0.44     0.00        2     0.00     0.01  std::_Deque_iterator<int, int&, int*>::operator*() const
  0.00      0.44     0.00        2     0.00     0.01  std::_Deque_base<std::deque<bool, std::allocator<bool> >, std::allocator<std::deque<bool, std::allocator<bool> > > >::_Deque_impl::_Deque_impl()
  0.00      0.44     0.00        2     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long)
  0.00      0.44     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long)
  0.00      0.44     0.00        2     0.00     0.00  std::deque<bool, std::allocator<bool> >::_M_fill_initialize(bool const&)
  0.00      0.44     0.00        1     0.00     8.40  Graph::Graph(int)
