Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                             2273500             std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) <cycle 1> [113]
                0.06    0.02 13516033/27153417     std::_Deque_iterator<int, int&, int*>::operator--() [9]
[27]     4.5    0.02    0.00 15789533         void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [27]
                0.00    0.00      11/16          bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [192]
                                  11             void std::__move_median_to_first<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [143]
                                  11             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [194]
-----------------------------------------------
                0.00    0.00    1500/6000        Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [10]
                0.00    0.00    1500/6000        Graph::printSCCs() [1]
                0.00    0.01    3000/6000        std::vector<bool, std::allocator<bool> >::begin() [20]
[28]     4.3    0.00    0.02    6000         std::vector<int, std::allocator<int> >::~vector() [28]
                0.00    0.02    6000/31000       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [6]
-----------------------------------------------
                0.00    0.01    3000/3000        std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [6]
[29]     2.3    0.00    0.01    3000         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [29]
                0.01    0.01    6000/12000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [26]
                0.00    0.00    3000/27153417     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [117]
-----------------------------------------------
                0.00    0.00 4500000/16472167     Graph::printSCCs() [1]
                0.01    0.00 11972167/16472167     std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [40]
[30]     2.3    0.01    0.00 16472167         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [30]
-----------------------------------------------
                0.01    0.00 13516000/13516000     std::deque<int, std::allocator<int> >::back() [14]
[31]     2.3    0.01    0.00 13516000         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [31]
-----------------------------------------------
                             4500000             std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) <cycle 1> [39]
                             4500000             void std::__heap_select<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [22]
                0.02    0.01 4500000/27153417     std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [6]
[32]     2.3    0.01    0.00 13500000         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) <cycle 1> [32]
                             4500000             void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) <cycle 1> [108]
                             4500000             __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) <cycle 1> [109]
-----------------------------------------------
                             9000069             void std::__adjust_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [13]
[33]     2.3    0.01    0.00 9000069         int* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<int>(int const*, int const*, int*) <cycle 1> [33]
                0.00    0.00 4500000/4506018     std::_Bit_iterator::_Bit_iterator() [107]
                             4500000             void std::__heap_select<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [22]
-----------------------------------------------
                             4503000             void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) <cycle 1> [108]
                0.00    0.00   16000/27153417     std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [53]
                0.00    0.00   19000/27153417     std::stack<int, std::deque<int, std::allocator<int> > >::pop() [52]
[34]     2.3    0.01    0.00 4538000         void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) <cycle 1> [34]
                             2273500             std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) <cycle 1> [113]
-----------------------------------------------
                0.01    0.00 4503000/4503000     Graph::printSCCs() [1]
[35]     2.3    0.01    0.00 4503000         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [35]
-----------------------------------------------
                0.01    0.00 4503000/4503000     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [26]
[36]     2.3    0.01    0.00 4503000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [36]
-----------------------------------------------
                             4500000             void std::__partial_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [106]
[37]     2.3    0.01    0.00 4500000         void std::__sort_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter&) <cycle 1> [37]
                             9000000             void std::__adjust_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [13]
-----------------------------------------------
                               32000             std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) <cycle 3> [112]
[38]     2.3    0.01    0.00   32000         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() <cycle 3> [38]
                             11972167             std::vector<int, std::allocator<int> >::end() <cycle 3> [4]
-----------------------------------------------
                                3000             std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) <cycle 1> [141]
[39]     2.3    0.01    0.00    3000         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) <cycle 1> [39]
                             4500000             std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) <cycle 1> [32]
                                6000             std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [117]
-----------------------------------------------
                                                 <spontaneous>
[40]     1.7    0.00    0.01                 std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [40]
                0.01    0.00 11972167/16472167     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [30]
-----------------------------------------------
                                                 <spontaneous>
[41]     1.1    0.00    0.01                 std::allocator<unsigned long>::~allocator() [41]
                0.00    0.00    3000/12000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [26]
                0.00    0.00    3000/3000        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [57]
-----------------------------------------------
                0.00    0.01    3000/3000        std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [6]
[42]     1.1    0.00    0.01    3000         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [42]
                0.00    0.00    3000/12000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [26]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bit_reference::operator=(bool) [15]
[43]     0.9    0.00    0.00       1         Graph::Graph(int) [43]
                0.00    0.00    3000/22000       std::vector<bool, std::allocator<bool> >::begin() [20]
                0.00    0.00    3000/27153417     std::_List_iterator<int>::operator*() const <cycle 1> [138]
                0.00    0.00       2/2           std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [89]
                0.00    0.00    4500/6004        std::deque<int, std::allocator<int> >::~deque() [87]
                0.00    0.00    3000/3000        std::allocator<bool>::allocator() [147]
-----------------------------------------------
                0.00    0.00   16000/16000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [25]
[44]     0.2    0.00    0.00   16000         std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [44]
                0.00    0.00   16000/4538000     std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) <cycle 3> [112]
-----------------------------------------------
                0.00    0.00   16000/16000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [25]
[45]     0.2    0.00    0.00   16000         void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [45]
                0.00    0.00   16000/4538000     std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) <cycle 3> [112]
-----------------------------------------------
                                                 <spontaneous>
[46]     0.1    0.00    0.00                 std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [46]
                0.00    0.00      29/4540        std::deque<int, std::allocator<int> >::_M_pop_back_aux() <cycle 4> [133]
                0.00    0.00      29/87          void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [68]
                0.00    0.00      29/27153417     void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [162]
-----------------------------------------------
                                                 <spontaneous>
[47]     0.1    0.00    0.00                 std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [47]
                0.00    0.00      29/4540        std::deque<int, std::allocator<int> >::pop_back() <cycle 4> [8]
-----------------------------------------------
                                                 <spontaneous>
[48]     0.1    0.00    0.00                 std::_Deque_iterator<int, int&, int*>::operator*() const [48]
                0.00    0.00      11/4540        std::deque<int, std::allocator<int> >::_M_pop_back_aux() <cycle 4> [133]
                0.00    0.00      11/49          void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [182]
-----------------------------------------------
                                                 <spontaneous>
[49]     0.0    0.00    0.00                 std::deque<int, std::allocator<int> >::end() [49]
                0.00    0.00    3000/4538000     std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) <cycle 3> [112]
                0.00    0.00    6000/27153417     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [117]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.0    0.00    0.00                 std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [50]
                0.00    0.00    3000/4538000     std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) <cycle 3> [112]
                0.00    0.00    3000/27153417     std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) <cycle 1> [104]
-----------------------------------------------
                                                 <spontaneous>
[51]     0.0    0.00    0.00                 int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [51]
                0.00    0.00    9467/27153417     std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 1> [115]
                0.00    0.00    5474/27153417     std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() <cycle 1> [130]
                0.00    0.00    5474/27153417     void std::__push_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_val&) <cycle 1> [129]
-----------------------------------------------
                                                 <spontaneous>
[52]     0.0    0.00    0.00                 std::stack<int, std::deque<int, std::allocator<int> > >::pop() [52]
                0.00    0.00   19000/27153417     void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) <cycle 1> [34]
-----------------------------------------------
                0.00    0.00   16000/16000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [25]
[53]     0.0    0.00    0.00   16000         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [53]
                0.00    0.00   16000/27153417     void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) <cycle 1> [34]
-----------------------------------------------
                                                 <spontaneous>
[54]     0.0    0.00    0.00                 bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(int&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) const [54]
                0.00    0.00    6898/27153417     void std::__push_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_val&) <cycle 1> [129]
                0.00    0.00    6099/27153417     void std::__pop_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter&) <cycle 1> [131]
-----------------------------------------------
                                                 <spontaneous>
[55]     0.0    0.00    0.00                 std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [55]
                0.00    0.00    6898/27153417     void std::__pop_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter&) <cycle 1> [131]
                0.00    0.00    2365/27153417     void std::__push_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_val&) <cycle 1> [129]
-----------------------------------------------
                                                 <spontaneous>
[56]     0.0    0.00    0.00                 etext [56]
                0.00    0.00    7095/27153417     std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() <cycle 1> [130]
                0.00    0.00       4/27153417     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [117]
                0.00    0.00       1/27153417     __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) <cycle 1> [163]
                0.00    0.00 4500005/9002380     _fini [105]
-----------------------------------------------
                0.00    0.00    3000/3000        std::allocator<unsigned long>::~allocator() [41]
[57]     0.0    0.00    0.00    3000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [57]
                0.00    0.00    3000/27153417     std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) <cycle 1> [104]
                0.00    0.00    3000/27153417     void std::__move_median_to_first<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [143]
-----------------------------------------------
                                                 <spontaneous>
[58]     0.0    0.00    0.00                 std::allocator<std::_List_node<int> >::~allocator() [58]
                0.00    0.00    2213/27153417     std::_Deque_base<int, std::allocator<int> >::_Deque_base() <cycle 1> [132]
                0.00    0.00    2213/27153417     void std::__push_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_val&) <cycle 1> [129]
-----------------------------------------------
                0.00    0.00    3000/3000        std::allocator<bool>::~allocator() [60]
[59]     0.0    0.00    0.00    3000         __gnu_cxx::new_allocator<bool>::new_allocator() [59]
                0.00    0.00    3000/27153417     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [117]
-----------------------------------------------
                                                 <spontaneous>
[60]     0.0    0.00    0.00                 std::allocator<bool>::~allocator() [60]
                0.00    0.00    3000/3000        __gnu_cxx::new_allocator<bool>::new_allocator() [59]
                0.00    0.00    3000/3000        std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [148]
-----------------------------------------------
                                                 <spontaneous>
[61]     0.0    0.00    0.00                 std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [61]
                0.00    0.00    3000/27153417     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [117]
-----------------------------------------------
                                                 <spontaneous>
[62]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [62]
                0.00    0.00    2935/27153417     std::_Deque_base<int, std::allocator<int> >::_Deque_base() <cycle 1> [132]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::max_size() const [64]
[63]     0.0    0.00    0.00       2         int* std::__copy_move_backward_a2<true, int*, int*>(int*, int*, int*) [63]
                0.00    0.00    2365/27153417     std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 1> [115]
                0.00    0.00    2365/9002380     _fini [105]
-----------------------------------------------
                                                 <spontaneous>
[64]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<int>::max_size() const [64]
                0.00    0.00       2/2           int* std::__copy_move_backward_a2<true, int*, int*>(int*, int*, int*) [63]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [215]
-----------------------------------------------
                                                 <spontaneous>
[65]     0.0    0.00    0.00                 __static_initialization_and_destruction_0(int, int) [65]
                0.00    0.00    1500/27153417     std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 1> [115]
                0.00    0.00      18/18          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [84]
                0.00    0.00      36/1670        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 2> [164]
-----------------------------------------------
                                                 <spontaneous>
[66]     0.0    0.00    0.00                 __gnu_cxx::__ops::_Iter_less_val::_Iter_less_val(__gnu_cxx::__ops::_Iter_less_iter) [66]
                0.00    0.00    1518/27153417     std::_Deque_base<int, std::allocator<int> >::_Deque_base() <cycle 1> [132]
-----------------------------------------------
                                                 <spontaneous>
[67]     0.0    0.00    0.00                 operator new(unsigned long, void*) [67]
                0.00    0.00    1500/27153417     std::_Deque_base<int, std::allocator<int> >::_Deque_base() <cycle 1> [132]
-----------------------------------------------
                0.00    0.00      29/87          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [46]
                0.00    0.00      29/87          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [70]
                0.00    0.00      29/87          void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [71]
[68]     0.0    0.00    0.00      87         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [68]
                0.00    0.00    1078/27153417     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [117]
                0.00    0.00      29/157         std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [167]
-----------------------------------------------
                0.00    0.00    1500/1500        Graph::printSCCs() [1]
[69]     0.0    0.00    0.00    1500         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [69]
                0.00    0.00    1500/13517500     std::deque<int, std::allocator<int> >::back() [14]
-----------------------------------------------
                                                 <spontaneous>
[70]     0.0    0.00    0.00                 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [70]
                0.00    0.00      29/87          void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [68]
                0.00    0.00      29/27153417     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [117]
                0.00    0.00      29/94          void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [172]
-----------------------------------------------
                                                 <spontaneous>
[71]     0.0    0.00    0.00                 void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [71]
                0.00    0.00      29/87          void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [68]
                0.00    0.00      29/66          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [174]
-----------------------------------------------
                                                 <spontaneous>
[72]     0.0    0.00    0.00                 std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [72]
